index,gene_id
22467,ENSG00000235269
22468,ENSG00000235271
22469,ENSG00000235272
22470,ENSG00000235277
22471,ENSG00000235279
22472,ENSG00000235280
22473,ENSG00000235281
22474,ENSG00000235285
22475,ENSG00000235288
22476,ENSG00000235292
22477,ENSG00000235293
22478,ENSG00000235295
22479,ENSG00000235296
22480,ENSG00000235298
22481,ENSG00000235300
22482,ENSG00000235303
22483,ENSG00000235304
22484,ENSG00000235313
22485,ENSG00000235314
22486,ENSG00000235319
22487,ENSG00000235321
22488,ENSG00000235335
22489,ENSG00000235337
22490,ENSG00000235343
22491,ENSG00000235351
22492,ENSG00000235356
22493,ENSG00000235357
22494,ENSG00000235358
22495,ENSG00000235361
22496,ENSG00000235366
22497,ENSG00000235376
22498,ENSG00000235381
22499,ENSG00000235385
22500,ENSG00000235387
22501,ENSG00000235389
22502,ENSG00000235397
22503,ENSG00000235399
22504,ENSG00000235403
22505,ENSG00000235407
22506,ENSG00000235410
22507,ENSG00000235412
22508,ENSG00000235415
22509,ENSG00000235419
22510,ENSG00000235426
22511,ENSG00000235427
22512,ENSG00000235431
22513,ENSG00000235434
22514,ENSG00000235435
22515,ENSG00000235437
22516,ENSG00000235445
22517,ENSG00000235446
22518,ENSG00000235448
22519,ENSG00000235450
22520,ENSG00000235453
22521,ENSG00000235455
22522,ENSG00000235461
22523,ENSG00000235464
22524,ENSG00000235470
22525,ENSG00000235478
22526,ENSG00000235480
22527,ENSG00000235481
22528,ENSG00000235483
22529,ENSG00000235488
22530,ENSG00000235491
22531,ENSG00000235492
22532,ENSG00000235493
22533,ENSG00000235494
22534,ENSG00000235495
22535,ENSG00000235497
22536,ENSG00000235499
22537,ENSG00000235501
22538,ENSG00000235503
22539,ENSG00000235512
22540,ENSG00000235513
22541,ENSG00000235518
22542,ENSG00000235519
22543,ENSG00000235522
22544,ENSG00000235523
22545,ENSG00000235526
22546,ENSG00000235527
22547,ENSG00000235529
22548,ENSG00000235530
22549,ENSG00000235531
22550,ENSG00000235532
22551,ENSG00000235533
22552,ENSG00000235535
22553,ENSG00000235537
22554,ENSG00000235538
22555,ENSG00000235545
22556,ENSG00000235560
22557,ENSG00000235563
22558,ENSG00000235564
22559,ENSG00000235568
22560,ENSG00000235570
22561,ENSG00000235572
22562,ENSG00000235575
22563,ENSG00000235576
22564,ENSG00000235578
22565,ENSG00000235584
22566,ENSG00000235586
22567,ENSG00000235590
22568,ENSG00000235593
22569,ENSG00000235597
22570,ENSG00000235601
22571,ENSG00000235608
22572,ENSG00000235610
22573,ENSG00000235612
22574,ENSG00000235615
22575,ENSG00000235620
22576,ENSG00000235621
22577,ENSG00000235625
22578,ENSG00000235628
22579,ENSG00000235629
22580,ENSG00000235631
22581,ENSG00000235635
22582,ENSG00000235637
22583,ENSG00000235641
22584,ENSG00000235643
22585,ENSG00000235645
22586,ENSG00000235652
22587,ENSG00000235659
22588,ENSG00000235660
22589,ENSG00000235661
22590,ENSG00000235663
22591,ENSG00000235665
22592,ENSG00000235669
22593,ENSG00000235688
22594,ENSG00000235703
22595,ENSG00000235706
22596,ENSG00000235710
22597,ENSG00000235711
22598,ENSG00000235717
22599,ENSG00000235718
22600,ENSG00000235724
22601,ENSG00000235725
22602,ENSG00000235726
22603,ENSG00000235728
22604,ENSG00000235731
22605,ENSG00000235736
22606,ENSG00000235740
22607,ENSG00000235741
22608,ENSG00000235743
22609,ENSG00000235749
22610,ENSG00000235750
22611,ENSG00000235760
22612,ENSG00000235770
22613,ENSG00000235772
22614,ENSG00000235774
22615,ENSG00000235777
22616,ENSG00000235779
22617,ENSG00000235781
22618,ENSG00000235782
22619,ENSG00000235785
22620,ENSG00000235786
22621,ENSG00000235790
22622,ENSG00000235795
22623,ENSG00000235802
22624,ENSG00000235806
22625,ENSG00000235813
22626,ENSG00000235815
22627,ENSG00000235819
22628,ENSG00000235820
22629,ENSG00000235823
22630,ENSG00000235824
22631,ENSG00000235830
22632,ENSG00000235831
22633,ENSG00000235834
22634,ENSG00000235837
22635,ENSG00000235840
22636,ENSG00000235843
22637,ENSG00000235845
22638,ENSG00000235848
22639,ENSG00000235849
22640,ENSG00000235852
22641,ENSG00000235858
22642,ENSG00000235862
22643,ENSG00000235863
22644,ENSG00000235865
22645,ENSG00000235872
22646,ENSG00000235875
22647,ENSG00000235880
22648,ENSG00000235881
22649,ENSG00000235885
22650,ENSG00000235886
22651,ENSG00000235887
22652,ENSG00000235888
22653,ENSG00000235890
22654,ENSG00000235897
22655,ENSG00000235899
22656,ENSG00000235902
22657,ENSG00000235903
22658,ENSG00000235904
22659,ENSG00000235908
22660,ENSG00000235910
22661,ENSG00000235911
22662,ENSG00000235914
22663,ENSG00000235919
22664,ENSG00000235927
22665,ENSG00000235931
22666,ENSG00000235933
22667,ENSG00000235934
22668,ENSG00000235939
22669,ENSG00000235942
22670,ENSG00000235943
22671,ENSG00000235947
22672,ENSG00000235954
22673,ENSG00000235958
22674,ENSG00000235961
22675,ENSG00000235965
22676,ENSG00000235972
22677,ENSG00000235978
22678,ENSG00000235979
22679,ENSG00000235984
22680,ENSG00000235989
22681,ENSG00000235994
22682,ENSG00000235996
22683,ENSG00000235997
22684,ENSG00000236003
22685,ENSG00000236008
22686,ENSG00000236009
22687,ENSG00000236013
22688,ENSG00000236017
22689,ENSG00000236021
22690,ENSG00000236022
22691,ENSG00000236024
22692,ENSG00000236027
22693,ENSG00000236028
22694,ENSG00000236031
22695,ENSG00000236032
22696,ENSG00000236036
22697,ENSG00000236039
22698,ENSG00000236045
22699,ENSG00000236046
22700,ENSG00000236049
22701,ENSG00000236051
22702,ENSG00000236052
22703,ENSG00000236053
22704,ENSG00000236054
22705,ENSG00000236064
22706,ENSG00000236065
22707,ENSG00000236069
22708,ENSG00000236075
22709,ENSG00000236076
22710,ENSG00000236078
22711,ENSG00000236081
22712,ENSG00000236088
22713,ENSG00000236091
22714,ENSG00000236094
22715,ENSG00000236095
22716,ENSG00000236098
22717,ENSG00000236102
22718,ENSG00000236104
22719,ENSG00000236106
22720,ENSG00000236107
22721,ENSG00000236109
22722,ENSG00000236115
22723,ENSG00000236116
22724,ENSG00000236117
22725,ENSG00000236119
22726,ENSG00000236120
22727,ENSG00000236125
22728,ENSG00000236129
22729,ENSG00000236130
22730,ENSG00000236133
22731,ENSG00000236137
22732,ENSG00000236140
22733,ENSG00000236141
22734,ENSG00000236144
22735,ENSG00000236145
22736,ENSG00000236151
22737,ENSG00000236153
22738,ENSG00000236154
22739,ENSG00000236162
22740,ENSG00000236164
22741,ENSG00000236166
22742,ENSG00000236172
22743,ENSG00000236173
22744,ENSG00000236176
22745,ENSG00000236188
22746,ENSG00000236193
22747,ENSG00000236194
22748,ENSG00000236197
22749,ENSG00000236199
22750,ENSG00000236200
22751,ENSG00000236202
22752,ENSG00000236204
22753,ENSG00000236206
22754,ENSG00000236208
22755,ENSG00000236209
22756,ENSG00000236212
22757,ENSG00000236213
22758,ENSG00000236226
22759,ENSG00000236230
22760,ENSG00000236231
22761,ENSG00000236234
22762,ENSG00000236240
22763,ENSG00000236242
22764,ENSG00000236244
22765,ENSG00000236255
22766,ENSG00000236256
22767,ENSG00000236262
22768,ENSG00000236263
22769,ENSG00000236266
22770,ENSG00000236267
22771,ENSG00000236268
22772,ENSG00000236272
22773,ENSG00000236276
22774,ENSG00000236279
22775,ENSG00000236283
22776,ENSG00000236287
22777,ENSG00000236289
22778,ENSG00000236292
22779,ENSG00000236295
22780,ENSG00000236299
22781,ENSG00000236301
22782,ENSG00000236303
22783,ENSG00000236304
22784,ENSG00000236305
22785,ENSG00000236306
22786,ENSG00000236308
22787,ENSG00000236311
22788,ENSG00000236318
22789,ENSG00000236320
22790,ENSG00000236324
22791,ENSG00000236326
22792,ENSG00000236332
22793,ENSG00000236333
22794,ENSG00000236334
22795,ENSG00000236336
22796,ENSG00000236337
22797,ENSG00000236340
22798,ENSG00000236341
22799,ENSG00000236345
22800,ENSG00000236347
22801,ENSG00000236352
22802,ENSG00000236354
22803,ENSG00000236355
22804,ENSG00000236356
22805,ENSG00000236358
22806,ENSG00000236364
22807,ENSG00000236366
22808,ENSG00000236372
22809,ENSG00000236373
22810,ENSG00000236376
22811,ENSG00000236377
22812,ENSG00000236378
22813,ENSG00000236383
22814,ENSG00000236384
22815,ENSG00000236385
22816,ENSG00000236387
22817,ENSG00000236388
22818,ENSG00000236389
22819,ENSG00000236390
22820,ENSG00000236393
22821,ENSG00000236394
22822,ENSG00000236396
22823,ENSG00000236398
22824,ENSG00000236403
22825,ENSG00000236404
22826,ENSG00000236408
22827,ENSG00000236412
22828,ENSG00000236414
22829,ENSG00000236423
22830,ENSG00000236424
22831,ENSG00000236426
22832,ENSG00000236427
22833,ENSG00000236432
22834,ENSG00000236434
22835,ENSG00000236436
22836,ENSG00000236437
22837,ENSG00000236444
22838,ENSG00000236445
22839,ENSG00000236446
22840,ENSG00000236447
22841,ENSG00000236449
22842,ENSG00000236451
22843,ENSG00000236452
22844,ENSG00000236453
22845,ENSG00000236457
22846,ENSG00000236461
22847,ENSG00000236463
22848,ENSG00000236464
22849,ENSG00000236466
22850,ENSG00000236467
22851,ENSG00000236469
22852,ENSG00000236471
22853,ENSG00000236472
22854,ENSG00000236481
22855,ENSG00000236485
22856,ENSG00000236494
22857,ENSG00000236495
22858,ENSG00000236497
22859,ENSG00000236498
22860,ENSG00000236499
22861,ENSG00000236501
22862,ENSG00000236502
22863,ENSG00000236507
22864,ENSG00000236508
22865,ENSG00000236510
22866,ENSG00000236511
22867,ENSG00000236513
22868,ENSG00000236514
22869,ENSG00000236519
22870,ENSG00000236520
22871,ENSG00000236525
22872,ENSG00000236526
22873,ENSG00000236528
22874,ENSG00000236529
22875,ENSG00000236531
22876,ENSG00000236532
22877,ENSG00000236535
22878,ENSG00000236536
22879,ENSG00000236540
22880,ENSG00000236543
22881,ENSG00000236544
22882,ENSG00000236545
22883,ENSG00000236546
22884,ENSG00000236548
22885,ENSG00000236556
22886,ENSG00000236559
22887,ENSG00000236572
22888,ENSG00000236581
22889,ENSG00000236591
22890,ENSG00000236601
22891,ENSG00000236605
22892,ENSG00000236609
22893,ENSG00000236611
22894,ENSG00000236617
22895,ENSG00000236618
22896,ENSG00000236627
22897,ENSG00000236634
22898,ENSG00000236635
22899,ENSG00000236637
22900,ENSG00000236641
22901,ENSG00000236643
22902,ENSG00000236648
22903,ENSG00000236651
22904,ENSG00000236653
22905,ENSG00000236656
22906,ENSG00000236658
22907,ENSG00000236662
22908,ENSG00000236663
22909,ENSG00000236664
22910,ENSG00000236665
22911,ENSG00000236666
22912,ENSG00000236668
22913,ENSG00000236671
22914,ENSG00000236673
22915,ENSG00000236676
22916,ENSG00000236677
22917,ENSG00000236678
22918,ENSG00000236682
22919,ENSG00000236687
22920,ENSG00000236699
22921,ENSG00000236700
22922,ENSG00000236703
22923,ENSG00000236708
22924,ENSG00000236709
22925,ENSG00000236711
22926,ENSG00000236714
22927,ENSG00000236716
22928,ENSG00000236719
22929,ENSG00000236720
22930,ENSG00000236723
22931,ENSG00000236724
22932,ENSG00000236733
22933,ENSG00000236740
22934,ENSG00000236744
22935,ENSG00000236747
22936,ENSG00000236751
22937,ENSG00000236753
22938,ENSG00000236754
22939,ENSG00000236756
22940,ENSG00000236758
22941,ENSG00000236760
22942,ENSG00000236761
22943,ENSG00000236769
22944,ENSG00000236772
22945,ENSG00000236778
22946,ENSG00000236780
22947,ENSG00000236782
22948,ENSG00000236790
22949,ENSG00000236795
22950,ENSG00000236799
22951,ENSG00000236800
22952,ENSG00000236810
22953,ENSG00000236817
22954,ENSG00000236819
22955,ENSG00000236822
22956,ENSG00000236823
22957,ENSG00000236827
22958,ENSG00000236828
22959,ENSG00000236830
22960,ENSG00000236833
22961,ENSG00000236834
22962,ENSG00000236836
22963,ENSG00000236837
22964,ENSG00000236838
22965,ENSG00000236839
22966,ENSG00000236841
22967,ENSG00000236842
22968,ENSG00000236846
22969,ENSG00000236849
22970,ENSG00000236854
22971,ENSG00000236856
22972,ENSG00000236858
22973,ENSG00000236859
22974,ENSG00000236861
22975,ENSG00000236864
22976,ENSG00000236866
22977,ENSG00000236869
22978,ENSG00000236871
22979,ENSG00000236874
22980,ENSG00000236882
22981,ENSG00000236883
22982,ENSG00000236885
22983,ENSG00000236886
22984,ENSG00000236889
22985,ENSG00000236892
22986,ENSG00000236896
22987,ENSG00000236897
22988,ENSG00000236901
22989,ENSG00000236908
22990,ENSG00000236911
22991,ENSG00000236914
22992,ENSG00000236915
22993,ENSG00000236920
22994,ENSG00000236921
22995,ENSG00000236922
22996,ENSG00000236924
22997,ENSG00000236935
22998,ENSG00000236936
22999,ENSG00000236938
23000,ENSG00000236939
23001,ENSG00000236948
23002,ENSG00000236950
23003,ENSG00000236951
23004,ENSG00000236953
23005,ENSG00000236958
23006,ENSG00000236961
23007,ENSG00000236963
23008,ENSG00000236968
23009,ENSG00000236975
23010,ENSG00000236977
23011,ENSG00000236980
23012,ENSG00000236981
23013,ENSG00000236985
23014,ENSG00000236986
23015,ENSG00000236989
23016,ENSG00000236990
23017,ENSG00000236991
23018,ENSG00000236996
23019,ENSG00000236999
23020,ENSG00000237001
23021,ENSG00000237002
23022,ENSG00000237009
23023,ENSG00000237011
23024,ENSG00000237013
23025,ENSG00000237015
23026,ENSG00000237017
23027,ENSG00000237019
23028,ENSG00000237027
23029,ENSG00000237031
23030,ENSG00000237035
23031,ENSG00000237036
23032,ENSG00000237037
23033,ENSG00000237038
23034,ENSG00000237048
23035,ENSG00000237054
23036,ENSG00000237057
23037,ENSG00000237058
23038,ENSG00000237061
23039,ENSG00000237062
23040,ENSG00000237063
23041,ENSG00000237070
23042,ENSG00000237073
23043,ENSG00000237074
23044,ENSG00000237076
23045,ENSG00000237080
23046,ENSG00000237087
23047,ENSG00000237092
23048,ENSG00000237101
23049,ENSG00000237110
23050,ENSG00000237119
23051,ENSG00000237125
23052,ENSG00000237126
23053,ENSG00000237128
23054,ENSG00000237133
23055,ENSG00000237136
23056,ENSG00000237138
23057,ENSG00000237149
23058,ENSG00000237153
23059,ENSG00000237159
23060,ENSG00000237166
23061,ENSG00000237167
23062,ENSG00000237172
23063,ENSG00000237174
23064,ENSG00000237179
23065,ENSG00000237181
23066,ENSG00000237187
23067,ENSG00000237188
23068,ENSG00000237190
23069,ENSG00000237200
23070,ENSG00000237208
23071,ENSG00000237212
23072,ENSG00000237220
23073,ENSG00000237221
23074,ENSG00000237222
23075,ENSG00000237224
23076,ENSG00000237232
23077,ENSG00000237233
23078,ENSG00000237234
23079,ENSG00000237235
23080,ENSG00000237243
23081,ENSG00000237247
23082,ENSG00000237248
23083,ENSG00000237250
23084,ENSG00000237254
23085,ENSG00000237259
23086,ENSG00000237262
23087,ENSG00000237266
23088,ENSG00000237267
23089,ENSG00000237271
23090,ENSG00000237280
23091,ENSG00000237281
23092,ENSG00000237282
23093,ENSG00000237283
23094,ENSG00000237286
23095,ENSG00000237289
23096,ENSG00000237290
23097,ENSG00000237292
23098,ENSG00000237293
23099,ENSG00000237298
23100,ENSG00000237301
23101,ENSG00000237310
23102,ENSG00000237311
23103,ENSG00000237312
23104,ENSG00000237316
23105,ENSG00000237320
23106,ENSG00000237321
23107,ENSG00000237324
23108,ENSG00000237326
23109,ENSG00000237327
23110,ENSG00000237328
23111,ENSG00000237330
23112,ENSG00000237331
23113,ENSG00000237336
23114,ENSG00000237337
23115,ENSG00000237338
23116,ENSG00000237339
23117,ENSG00000237341
23118,ENSG00000237342
23119,ENSG00000237343
23120,ENSG00000237346
23121,ENSG00000237352
23122,ENSG00000237353
23123,ENSG00000237356
23124,ENSG00000237357
23125,ENSG00000237359
23126,ENSG00000237361
23127,ENSG00000237365
23128,ENSG00000237370
23129,ENSG00000237371
23130,ENSG00000237372
23131,ENSG00000237373
23132,ENSG00000237377
23133,ENSG00000237378
23134,ENSG00000237380
23135,ENSG00000237385
23136,ENSG00000237387
23137,ENSG00000237388
23138,ENSG00000237389
23139,ENSG00000237390
23140,ENSG00000237396
23141,ENSG00000237399
23142,ENSG00000237400
23143,ENSG00000237401
23144,ENSG00000237402
23145,ENSG00000237407
23146,ENSG00000237410
23147,ENSG00000237412
23148,ENSG00000237413
23149,ENSG00000237414
23150,ENSG00000237419
23151,ENSG00000237422
23152,ENSG00000237423
23153,ENSG00000237424
23154,ENSG00000237429
23155,ENSG00000237435
23156,ENSG00000237436
23157,ENSG00000237440
23158,ENSG00000237441
23159,ENSG00000237445
23160,ENSG00000237452
23161,ENSG00000237453
23162,ENSG00000237457
23163,ENSG00000237460
23164,ENSG00000237461
23165,ENSG00000237463
23166,ENSG00000237464
23167,ENSG00000237468
23168,ENSG00000237471
23169,ENSG00000237473
23170,ENSG00000237476
23171,ENSG00000237477
23172,ENSG00000237479
23173,ENSG00000237480
23174,ENSG00000237481
23175,ENSG00000237484
23176,ENSG00000237489
23177,ENSG00000237491
23178,ENSG00000237494
23179,ENSG00000237498
23180,ENSG00000237499
23181,ENSG00000237500
23182,ENSG00000237505
23183,ENSG00000237512
23184,ENSG00000237513
23185,ENSG00000237515
23186,ENSG00000237520
23187,ENSG00000237521
23188,ENSG00000237523
23189,ENSG00000237524
23190,ENSG00000237525
23191,ENSG00000237527
23192,ENSG00000237529
23193,ENSG00000237530
23194,ENSG00000237531
23195,ENSG00000237532
23196,ENSG00000237541
23197,ENSG00000237548
23198,ENSG00000237552
23199,ENSG00000237556
23200,ENSG00000237560
23201,ENSG00000237567
23202,ENSG00000237568
23203,ENSG00000237571
23204,ENSG00000237574
23205,ENSG00000237576
23206,ENSG00000237579
23207,ENSG00000237581
23208,ENSG00000237585
23209,ENSG00000237588
23210,ENSG00000237590
23211,ENSG00000237592
23212,ENSG00000237594
23213,ENSG00000237595
23214,ENSG00000237596
23215,ENSG00000237604
23216,ENSG00000237605
23217,ENSG00000237609
23218,ENSG00000237612
23219,ENSG00000237613
23220,ENSG00000237614
23221,ENSG00000237626
23222,ENSG00000237633
23223,ENSG00000237637
23224,ENSG00000237638
23225,ENSG00000237640
23226,ENSG00000237643
23227,ENSG00000237646
23228,ENSG00000237649
23229,ENSG00000237651
23230,ENSG00000237654
23231,ENSG00000237655
23232,ENSG00000237664
23233,ENSG00000237665
23234,ENSG00000237667
23235,ENSG00000237670
23236,ENSG00000237675
23237,ENSG00000237685
23238,ENSG00000237686
23239,ENSG00000237687
23240,ENSG00000237689
23241,ENSG00000237693
23242,ENSG00000237699
23243,ENSG00000237702
23244,ENSG00000237705
23245,ENSG00000237707
23246,ENSG00000237713
23247,ENSG00000237714
23248,ENSG00000237716
23249,ENSG00000237718
23250,ENSG00000237720
23251,ENSG00000237728
23252,ENSG00000237734
23253,ENSG00000237735
23254,ENSG00000237737
23255,ENSG00000237738
23256,ENSG00000237741
23257,ENSG00000237742
23258,ENSG00000237750
23259,ENSG00000237751
23260,ENSG00000237753
23261,ENSG00000237756
23262,ENSG00000237759
23263,ENSG00000237760
23264,ENSG00000237761
23265,ENSG00000237763
23266,ENSG00000237765
23267,ENSG00000237767
23268,ENSG00000237768
23269,ENSG00000237772
23270,ENSG00000237773
23271,ENSG00000237775
23272,ENSG00000237781
23273,ENSG00000237786
23274,ENSG00000237787
23275,ENSG00000237790
23276,ENSG00000237797
23277,ENSG00000237798
23278,ENSG00000237802
23279,ENSG00000237803
23280,ENSG00000237807
23281,ENSG00000237813
23282,ENSG00000237819
23283,ENSG00000237832
23284,ENSG00000237836
23285,ENSG00000237837
23286,ENSG00000237838
23287,ENSG00000237843
23288,ENSG00000237844
23289,ENSG00000237845
23290,ENSG00000237851
23291,ENSG00000237852
23292,ENSG00000237853
23293,ENSG00000237856
23294,ENSG00000237862
23295,ENSG00000237863
23296,ENSG00000237864
23297,ENSG00000237870
23298,ENSG00000237874
23299,ENSG00000237877
23300,ENSG00000237879
23301,ENSG00000237880
23302,ENSG00000237883
23303,ENSG00000237886
23304,ENSG00000237892
23305,ENSG00000237896
23306,ENSG00000237899
23307,ENSG00000237903
23308,ENSG00000237914
23309,ENSG00000237919
23310,ENSG00000237921
23311,ENSG00000237923
23312,ENSG00000237927
23313,ENSG00000237928
23314,ENSG00000237934
23315,ENSG00000237937
23316,ENSG00000237938
23317,ENSG00000237940
23318,ENSG00000237941
23319,ENSG00000237943
23320,ENSG00000237945
23321,ENSG00000237947
23322,ENSG00000237949
23323,ENSG00000237950
23324,ENSG00000237954
23325,ENSG00000237975
23326,ENSG00000237976
23327,ENSG00000237978
23328,ENSG00000237980
23329,ENSG00000237986
23330,ENSG00000237987
23331,ENSG00000237988
23332,ENSG00000237989
23333,ENSG00000237990
23334,ENSG00000237992
23335,ENSG00000237993
23336,ENSG00000237994
23337,ENSG00000238004
23338,ENSG00000238005
23339,ENSG00000238007
23340,ENSG00000238009
23341,ENSG00000238010
23342,ENSG00000238012
23343,ENSG00000238018
23344,ENSG00000238019
23345,ENSG00000238020
23346,ENSG00000238022
23347,ENSG00000238031
23348,ENSG00000238034
23349,ENSG00000238035
23350,ENSG00000238039
23351,ENSG00000238042
23352,ENSG00000238043
23353,ENSG00000238045
23354,ENSG00000238054
23355,ENSG00000238057
23356,ENSG00000238058
23357,ENSG00000238062
23358,ENSG00000238063
23359,ENSG00000238078
23360,ENSG00000238083
23361,ENSG00000238097
23362,ENSG00000238099
23363,ENSG00000238102
23364,ENSG00000238107
23365,ENSG00000238113
23366,ENSG00000238117
23367,ENSG00000238120
23368,ENSG00000238121
23369,ENSG00000238122
23370,ENSG00000238123
23371,ENSG00000238124
23372,ENSG00000238129
23373,ENSG00000238131
23374,ENSG00000238133
23375,ENSG00000238140
23376,ENSG00000238141
23377,ENSG00000238142
23378,ENSG00000238156
23379,ENSG00000238158
23380,ENSG00000238160
23381,ENSG00000238164
23382,ENSG00000238169
23383,ENSG00000238171
23384,ENSG00000238176
23385,ENSG00000238178
23386,ENSG00000238184
23387,ENSG00000238185
23388,ENSG00000238186
23389,ENSG00000238189
23390,ENSG00000238192
23391,ENSG00000238194
23392,ENSG00000238195
23393,ENSG00000238197
23394,ENSG00000238198
23395,ENSG00000238201
23396,ENSG00000238205
23397,ENSG00000238207
23398,ENSG00000238210
23399,ENSG00000238212
23400,ENSG00000238217
23401,ENSG00000238221
23402,ENSG00000238224
23403,ENSG00000238227
23404,ENSG00000238230
23405,ENSG00000238232
23406,ENSG00000238242
23407,ENSG00000238243
23408,ENSG00000238246
23409,ENSG00000238250
23410,ENSG00000238258
23411,ENSG00000238260
23412,ENSG00000238262
23413,ENSG00000238265
23414,ENSG00000238266
23415,ENSG00000238269
23416,ENSG00000238270
23417,ENSG00000238272
23418,ENSG00000238273
23419,ENSG00000238276
23420,ENSG00000238277
23421,ENSG00000238279
23422,ENSG00000238280
23423,ENSG00000238282
23424,ENSG00000238284
23425,ENSG00000238287
23426,ENSG00000238290
23427,ENSG00000238291
23428,ENSG00000238358
23429,ENSG00000238755
23430,ENSG00000238837
23431,ENSG00000239205
23432,ENSG00000239213
23433,ENSG00000239216
23434,ENSG00000239219
23435,ENSG00000239264
23436,ENSG00000239265
23437,ENSG00000239268
23438,ENSG00000239282
23439,ENSG00000239300
23440,ENSG00000239305
23441,ENSG00000239306
23442,ENSG00000239311
23443,ENSG00000239314
23444,ENSG00000239332
23445,ENSG00000239335
23446,ENSG00000239377
23447,ENSG00000239381
23448,ENSG00000239382
23449,ENSG00000239388
23450,ENSG00000239389
23451,ENSG00000239407
23452,ENSG00000239415
23453,ENSG00000239440
23454,ENSG00000239445
23455,ENSG00000239453
23456,ENSG00000239454
23457,ENSG00000239462
23458,ENSG00000239467
23459,ENSG00000239474
23460,ENSG00000239480
23461,ENSG00000239482
23462,ENSG00000239498
23463,ENSG00000239508
23464,ENSG00000239513
23465,ENSG00000239519
23466,ENSG00000239521
23467,ENSG00000239523
23468,ENSG00000239552
23469,ENSG00000239569
23470,ENSG00000239571
23471,ENSG00000239572
23472,ENSG00000239589
23473,ENSG00000239590
23474,ENSG00000239593
23475,ENSG00000239605
23476,ENSG00000239608
23477,ENSG00000239620
23478,ENSG00000239628
23479,ENSG00000239636
23480,ENSG00000239641
23481,ENSG00000239642
23482,ENSG00000239653
23483,ENSG00000239661
23484,ENSG00000239665
23485,ENSG00000239672
23486,ENSG00000239674
23487,ENSG00000239677
23488,ENSG00000239697
23489,ENSG00000239704
23490,ENSG00000239705
23491,ENSG00000239713
23492,ENSG00000239715
23493,ENSG00000239716
23494,ENSG00000239718
23495,ENSG00000239732
23496,ENSG00000239739
23497,ENSG00000239767
23498,ENSG00000239774
23499,ENSG00000239775
23500,ENSG00000239779
23501,ENSG00000239789
23502,ENSG00000239791
23503,ENSG00000239799
23504,ENSG00000239801
23505,ENSG00000239810
23506,ENSG00000239819
23507,ENSG00000239828
23508,ENSG00000239839
23509,ENSG00000239855
23510,ENSG00000239857
23511,ENSG00000239862
23512,ENSG00000239877
23513,ENSG00000239886
23514,ENSG00000239887
23515,ENSG00000239900
23516,ENSG00000239906
23517,ENSG00000239911
23518,ENSG00000239920
23519,ENSG00000239921
23520,ENSG00000239922
23521,ENSG00000239930
23522,ENSG00000239941
23523,ENSG00000239944
23524,ENSG00000239945
23525,ENSG00000239946
23526,ENSG00000239951
23527,ENSG00000239961
23528,ENSG00000239975
23529,ENSG00000239991
23530,ENSG00000239992
23531,ENSG00000239994
23532,ENSG00000239998
23533,ENSG00000240005
23534,ENSG00000240006
23535,ENSG00000240012
23536,ENSG00000240015
23537,ENSG00000240021
23538,ENSG00000240032
23539,ENSG00000240033
23540,ENSG00000240038
23541,ENSG00000240041
23542,ENSG00000240045
23543,ENSG00000240053
23544,ENSG00000240056
23545,ENSG00000240057
23546,ENSG00000240063
23547,ENSG00000240065
23548,ENSG00000240086
23549,ENSG00000240093
23550,ENSG00000240095
23551,ENSG00000240137
23552,ENSG00000240143
23553,ENSG00000240152
23554,ENSG00000240175
23555,ENSG00000240184
23556,ENSG00000240198
23557,ENSG00000240204
23558,ENSG00000240207
23559,ENSG00000240211
23560,ENSG00000240215
23561,ENSG00000240219
23562,ENSG00000240230
23563,ENSG00000240240
23564,ENSG00000240241
23565,ENSG00000240247
23566,ENSG00000240254
23567,ENSG00000240288
23568,ENSG00000240291
23569,ENSG00000240303
23570,ENSG00000240344
23571,ENSG00000240350
23572,ENSG00000240354
23573,ENSG00000240355
23574,ENSG00000240373
23575,ENSG00000240382
23576,ENSG00000240386
23577,ENSG00000240401
23578,ENSG00000240403
23579,ENSG00000240405
23580,ENSG00000240423
23581,ENSG00000240432
23582,ENSG00000240440
23583,ENSG00000240445
23584,ENSG00000240449
23585,ENSG00000240476
23586,ENSG00000240478
23587,ENSG00000240497
23588,ENSG00000240498
23589,ENSG00000240499
23590,ENSG00000240505
23591,ENSG00000240521
23592,ENSG00000240527
23593,ENSG00000240535
23594,ENSG00000240541
23595,ENSG00000240542
23596,ENSG00000240549
23597,ENSG00000240553
23598,ENSG00000240562
23599,ENSG00000240563
23600,ENSG00000240567
23601,ENSG00000240571
23602,ENSG00000240573
23603,ENSG00000240578
23604,ENSG00000240583
23605,ENSG00000240591
23606,ENSG00000240596
23607,ENSG00000240654
23608,ENSG00000240666
23609,ENSG00000240671
23610,ENSG00000240682
23611,ENSG00000240687
23612,ENSG00000240694
23613,ENSG00000240707
23614,ENSG00000240708
23615,ENSG00000240710
23616,ENSG00000240720
23617,ENSG00000240731
23618,ENSG00000240747
23619,ENSG00000240764
23620,ENSG00000240766
23621,ENSG00000240770
23622,ENSG00000240771
23623,ENSG00000240777
23624,ENSG00000240790
23625,ENSG00000240792
23626,ENSG00000240801
23627,ENSG00000240842
23628,ENSG00000240849
23629,ENSG00000240857
23630,ENSG00000240859
23631,ENSG00000240864
23632,ENSG00000240868
